NR_name,tracer_id,date_started,date_completed,comments,ConnID,Conn_x,Conn_y,Conn_z,Pre_skel,Post_skel,URL
,,,,,2773300.0,359484.03125,411120.03125,22280.0,1862486.0,191682.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=22280.0&yp=411120.03125&xp=359484.03125&tool=tracingtool&sid0=6&s0=-2
,,,,,2773982.0,327256.0,370276.0,15040.0,1862486.0,922922.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15040.0&yp=370276.0&xp=327256.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3135133.0,267564.0,202616.0,24120.0,319917.0,923242.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24120.0&yp=202616.0&xp=267564.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3139397.0,214736.0,182164.0,15560.0,319917.0,923242.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15560.0&yp=182164.0&xp=214736.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2950110.0,286488.0,262514.0,15960.0,1155982.0,323510.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15960.0&yp=262514.0&xp=286488.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3878030.0,382512.0,389144.0,14440.0,3433090.0,103694.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14440.0&yp=389144.0&xp=382512.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3878182.0,377216.0,397728.0,14120.0,3433090.0,232840.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14120.0&yp=397728.0&xp=377216.0&tool=tracingtool&sid0=6&s0=-2
,,,,,4550606.0,255235.96875,414956.0,13680.0,2474502.0,29376.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13680.0&yp=414956.0&xp=255235.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,5098870.0,317680.0,324728.0,6360.0,4536020.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6360.0&yp=324728.0&xp=317680.0&tool=tracingtool&sid0=6&s0=-2
,,,,,5101618.0,326560.0,319720.0,6960.0,4536020.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6960.0&yp=319720.0&xp=326560.0&tool=tracingtool&sid0=6&s0=-2
,,,,,5101916.0,328052.0,318936.0,8200.0,4536020.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8200.0&yp=318936.0&xp=328052.0&tool=tracingtool&sid0=6&s0=-2
,,,,,5145316.0,242160.0,427468.0,22480.0,4536020.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=22480.0&yp=427468.0&xp=242160.0&tool=tracingtool&sid0=6&s0=-2
